date,Draw,Scotland,Wales
2015-02-15 14:59:59.936,3.34719,33.34402,63.61744
2015-02-15 15:00:16.402,3.338672,33.11487,64.03029
2015-02-15 15:00:32.127,3.339288,32.74016,64.32821
2015-02-15 15:00:47.727,3.35019,33.20283,63.79978
2015-02-15 15:01:03.294,3.394705,33.378,63.17686
2015-02-15 15:01:18.897,3.365718,33.74912,62.95262
2015-02-15 15:01:34.990,3.374157,33.76688,62.77295
2015-02-15 15:01:50.704,3.448276,34.20174,62.47021
2015-02-15 15:02:06.586,3.197568,34.03182,62.86885
2015-02-15 15:02:22.280,3.307788,33.48863,64.31172
2015-02-15 15:02:37.871,3.264161,33.90838,63.13086
2015-02-15 15:02:53.525,3.193471,34.25195,63.20555
2015-02-15 15:03:09.120,3.2308,33.64686,62.51263
2015-02-15 15:03:24.682,3.047133,33.21243,64.09397
2015-02-15 15:03:40.297,3.132545,34.21968,63.08758
2015-02-15 15:03:55.918,3.297439,33.78378,63.45617
2015-02-15 15:04:11.802,3.291201,33.7647,63.22887
2015-02-15 15:04:27.545,2.947937,33.1084,64.05153
2015-02-15 15:04:43.118,3.258748,32.25806,65.32242
2015-02-15 15:04:58.698,3.134847,32.25806,66.07613
2015-02-15 15:05:14.301,2.967207,30.53367,66.09264
2015-02-15 15:05:29.890,2.941176,31.09227,66.27024
2015-02-15 15:05:45.500,2.941176,28.57143,68.35016
2015-02-15 15:06:01.149,2.815981,28.57143,68.41534
2015-02-15 15:06:19.652,2.801804,28.739,68.70817
2015-02-15 15:06:41.702,2.898168,28.739,70.39954
2015-02-15 15:06:57.310,2.777778,25,72.46377
2015-02-15 15:07:12.906,2.941176,23.25581,73.18595
2015-02-15 15:07:28.516,2.941176,25,72.46273
2015-02-15 15:07:44.100,2.941176,25,72.84353
2015-02-15 15:07:59.689,2.941176,24.39024,72.68124
2015-02-15 15:08:15.319,2.87642,24.16826,72.9927
2015-02-15 15:08:31.281,2.806293,24.32383,73.59238
2015-02-15 15:08:46.902,2.777778,24.146,73.34931
2015-02-15 15:09:02.514,2.749114,24.2047,73.11098
2015-02-15 15:09:18.093,2.888212,24.14831,73.72898
2015-02-15 15:09:33.767,2.631579,23.30182,73.63635
2015-02-15 15:09:49.508,2.631579,22.22222,74.66522
2015-02-15 15:10:05.085,2.777778,22.21293,74.94753
2015-02-15 15:10:20.828,2.77011,21.93111,74.7627
2015-02-15 15:10:37.124,2.779618,22.93212,74.44655
2015-02-15 15:10:52.688,2.631579,22.24723,74.94151
2015-02-15 15:11:08.314,2.631579,22.30334,75.18078
2015-02-15 15:11:23.911,2.95021,25,73.35565
2015-02-15 15:11:39.561,3.208421,35.62187,61.62473
2015-02-15 15:11:55.101,3.325908,35.713,61.14073
2015-02-15 15:12:10.945,3.292526,34.9774,61.93555
2015-02-15 15:12:27.333,3.206512,34.94019,62.13896
2015-02-15 15:12:43.533,3.250997,34.54695,62.45228
2015-02-15 15:12:59.183,3.160809,35.01648,61.86331
2015-02-15 15:13:14.936,3.333333,35.6589,61.17502
2015-02-15 15:13:30.533,3.333333,35.69064,61.2399
2015-02-15 15:13:46.089,3.194865,35.6276,61.32862
2015-02-15 15:14:01.865,3.321794,37.88492,60.43313
2015-02-15 15:14:17.553,3.257067,39.54107,57.54103
2015-02-15 15:14:33.157,3.148661,39.6007,57.60119
2015-02-15 15:14:48.801,3.224622,40.26925,56.92332
2015-02-15 15:15:04.545,3.038614,40.41033,56.54674
2015-02-15 15:15:20.100,3.204304,41.15066,55.53121
2015-02-15 15:15:36.237,3.316016,40.31313,55.62494
2015-02-15 15:15:51.996,3.26185,41.17902,56.03123
2015-02-15 15:16:07.784,3.077918,40.04499,57.00294
2015-02-15 15:16:23.592,3.250026,39.34661,57.40463
2015-02-15 15:16:39.382,3.061835,40.41668,57.4503
2015-02-15 15:16:55.167,3.062448,40.53308,55.79314
2015-02-15 15:17:11.109,3.106486,41.63921,55.68054
2015-02-15 15:17:27.069,3.118923,41.42745,56.20288
2015-02-15 15:17:42.743,2.941176,41.633,55.76253
2015-02-15 15:17:58.379,3.01965,41.57194,55.66103
2015-02-15 15:18:14.107,3.123989,41.56889,55.5673
2015-02-15 15:18:29.748,3.1796,41.99943,55.39265
2015-02-15 15:18:45.319,3.236831,43.20335,54.10778
2015-02-15 15:19:01.113,3.333333,43.20335,54.10778
2015-02-15 15:19:16.716,3.362175,49.01961,47.16981
2015-02-15 15:19:32.387,3.513887,49.73581,47.15267
2015-02-15 15:19:48.130,3.536292,49.97457,47.02867
2015-02-15 15:20:03.754,3.533723,50.09103,46.33168
2015-02-15 15:20:19.448,3.69259,50.00846,46.07263
2015-02-15 15:20:35.629,3.324406,49.78815,47.12637
2015-02-15 15:20:51.430,3.09537,45.99784,50.17377
2015-02-15 15:21:07.140,3.199052,45.99784,52.20427
2015-02-15 15:21:23.011,3.313348,41.34129,57.87847
2015-02-15 15:21:38.771,3.218668,39.28172,58.18338
2015-02-15 15:21:57.238,3.324248,40.41806,57.10002
2015-02-15 15:22:13.001,3.333333,39.69318,57.11039
2015-02-15 15:22:28.822,3.220004,39.35243,57.00484
2015-02-15 15:22:44.530,3.227229,40,56.89631
2015-02-15 15:23:00.340,3.193698,40.29349,56.73211
2015-02-15 15:23:15.934,3.193698,40.98361,56.20436
2015-02-15 15:23:31.592,3.329211,40.96553,56.40689
2015-02-15 15:23:47.385,3.333333,40.93727,56.01263
2015-02-15 15:24:03.181,3.396631,41.05648,55.67634
2015-02-15 15:24:19.076,3.428147,41.11981,55.57277
2015-02-15 15:24:34.797,3.448276,42.43969,55.15551
2015-02-15 15:24:50.620,3.448276,42.17763,54.8347
2015-02-15 15:25:06.418,3.416268,41.23983,55.54397
2015-02-15 15:25:22.141,3.571429,40.62421,55.83038
2015-02-15 15:25:37.845,3.571429,40.37501,55.84237
2015-02-15 15:25:53.933,3.448276,41.36204,55.47058
2015-02-15 15:26:09.633,3.366098,40.98126,56.976
2015-02-15 15:26:25.381,3.392278,38.81286,57.47712
2015-02-15 15:26:41.653,3.422104,37.87879,59.46128
2015-02-15 15:27:08.255,3.421035,35.88856,60.51987
2015-02-15 15:27:23.873,3.333333,32.81671,64.43193
2015-02-15 15:27:39.520,3.29026,33.13933,63.94812
2015-02-15 15:27:55.095,3.124862,33.20739,64.43852
2015-02-15 15:28:10.713,3.366609,32.67515,64.45424
2015-02-15 15:28:26.374,3.125,32.78689,63.4579
2015-02-15 15:28:42.310,3.333333,36.63004,57.00184
2015-02-15 15:28:57.973,3.429429,37.87879,58.70739
2015-02-15 15:29:14.025,3.447809,38.53832,57.78388
2015-02-15 15:29:30.080,3.428781,38.57281,58.66321
2015-02-15 15:29:46.318,3.571429,37.59398,58.98929
2015-02-15 15:30:02.002,3.525966,37.64493,58.4996
2015-02-15 15:30:17.890,3.555349,39.05416,57.54947
2015-02-15 15:30:33.620,3.567753,39.77069,57.26659
2015-02-15 15:30:49.428,3.545806,39.18435,57.4487
2015-02-15 15:31:05.183,3.448276,39.90669,56.77646
2015-02-15 15:31:21.010,3.448276,40,56.57281
2015-02-15 15:31:37.177,3.56444,39.95083,56.377
2015-02-15 15:31:53.038,3.448276,39.82795,56.4042
2015-02-15 15:32:08.789,3.448276,38.75969,57.80347
2015-02-15 15:32:24.778,3.567183,38.17872,58.16981
2015-02-15 15:32:40.917,3.412427,38.12723,58.51075
2015-02-15 15:32:56.989,3.412427,38.12723,58.43935
2015-02-15 15:33:12.776,3.571429,37.63285,58.4136
2015-02-15 15:33:28.654,3.489186,37.69769,59.01948
2015-02-15 15:33:44.576,3.448276,38.24837,58.13811
2015-02-15 15:34:00.429,3.362627,38.91975,57.84468
2015-02-15 15:34:16.533,3.236591,36.1699,61.37053
2015-02-15 15:34:32.349,2.902705,36.30777,61.47182
2015-02-15 15:34:48.107,2.915775,36.52393,59.65585
2015-02-15 15:35:04.029,2.9427,33.34661,63.13197
2015-02-15 15:35:20.081,2.941176,32.25806,64.35119
2015-02-15 15:35:37.259,2.946752,31.74603,65.97645
2015-02-15 15:35:53.219,2.967286,31.81758,64.96011
2015-02-15 15:36:08.981,3.049279,31.2484,66.59175
2015-02-15 15:36:24.725,3.120666,31.2484,66.89716
2015-02-15 15:36:40.353,3.036772,31.68033,66.50288
2015-02-15 15:36:56.245,3.120852,31.13768,66.26034
2015-02-15 15:37:11.890,3.316437,30.41516,67.04434
2015-02-15 15:37:27.564,3.003584,31.38655,66.32957
2015-02-15 15:37:43.414,2.977571,30.89938,66.19391
2015-02-15 15:37:59.194,2.941176,21.74742,74.35559
2015-02-15 15:38:15.008,2.836495,16.66667,80
2015-02-15 15:38:30.789,2.631579,16.66667,80.59655
2015-02-15 15:38:46.535,2.777778,20,80
2015-02-15 15:39:02.193,2.777778,20,79.85258
2015-02-15 15:39:17.997,2.941176,18.71761,78.9067
2015-02-15 15:39:33.705,2.873031,17.99663,78.86443
2015-02-15 15:39:49.340,2.83898,18.18182,79.13759
2015-02-15 15:40:04.929,2.811469,18.06995,79.47785
2015-02-15 15:40:20.531,2.926468,17.94807,80.19396
2015-02-15 15:40:37.043,3.125,20,76.48638
2015-02-15 15:40:52.703,3.095378,25.25415,72.91058
2015-02-15 15:41:08.381,3.235695,24.16561,72.15618
2015-02-15 15:41:24.214,3.254211,26.94597,71.05704
2015-02-15 15:41:39.946,3.307963,25.97403,70.93146
2015-02-15 15:41:55.908,3.456834,22.73636,73.35096
2015-02-15 15:42:11.673,3.685145,25.97403,69.98952
2015-02-15 15:42:29.435,3.193411,27.65454,68.04755
2015-02-15 15:42:45.129,3.280938,30.44137,68.48126
2015-02-15 15:43:00.832,3.461155,28.83803,67.92774
2015-02-15 15:43:16.691,3.131991,28.57143,68.83286
2015-02-15 15:43:32.686,3.133817,28.45349,67.83799
2015-02-15 15:43:49.017,3.267372,29.25327,67.21513
2015-02-15 15:44:04.822,3.437139,29.46888,67.05685
2015-02-15 15:44:20.584,3.484141,30.58366,66.04453
2015-02-15 15:44:36.454,3.571429,30.25909,66.33111
2015-02-15 15:44:52.181,3.333333,32.58208,66.11973
2015-02-15 15:45:08.170,3.409091,34.96503,64.51005
2015-02-15 15:45:24.054,3.263628,29.79706,65.4278
2015-02-15 15:45:39.707,3.263628,29.79706,70.92199
2015-02-15 15:45:55.378,3.263628,29.79706,69.12445
2015-02-15 15:46:11.206,3.193833,30.30303,66.66667
2015-02-15 15:46:26.917,3.125,28.68437,65.6047
2015-02-15 15:46:42.597,3.413835,26.95395,72.26414
2015-02-15 15:46:58.377,3.41001,24.39024,72.64524
2015-02-15 15:47:16.981,3.37228,21.6281,73.23887
2015-02-15 15:47:33.598,3.184298,23.80952,73.56754
2015-02-15 15:47:49.293,3.333333,23.7369,73.63529
2015-02-15 15:48:04.916,3.446832,24.83511,72.73508
2015-02-15 15:48:20.543,3.404042,22.74416,73.58362
2015-02-15 15:48:36.323,3.128586,24.85782,74.1234
2015-02-15 15:48:51.942,3.407147,24.92891,72.42775
2015-02-15 15:49:07.533,3.317901,24.22886,72.9927
2015-02-15 15:49:23.100,3.551918,23.70644,72.99279
2015-02-15 15:49:38.698,3.337169,23.42597,72.53686
2015-02-15 15:49:54.321,3.568668,23.42331,72.9927
2015-02-15 15:50:09.947,3.688525,24.12473,72.9927
2015-02-15 15:50:25.519,3.571429,23.41869,72.65999
2015-02-15 15:50:41.411,3.571429,23.80952,72.9927
2015-02-15 15:50:57.187,3.586044,22.98288,73.02777
2015-02-15 15:51:12.943,3.639893,23.80952,73.00315
2015-02-15 15:51:28.535,3.639893,23.56113,73.26209
2015-02-15 15:51:44.123,3.703704,23.80952,72.9477
2015-02-15 15:51:59.723,3.655438,23.80952,72.57618
2015-02-15 15:52:15.333,3.655438,23.80952,72.62143
2015-02-15 15:52:32.218,3.655438,23.80952,72.81232
2015-02-15 15:52:47.938,3.703704,23.83304,72.4714
2015-02-15 15:53:03.586,3.703704,23.80952,72.52104
2015-02-15 15:53:19.320,3.703704,23.80952,72.9927
2015-02-15 15:53:34.999,3.703704,23.80071,72.9927
2015-02-15 15:53:50.903,3.703704,23.43976,73.52742
2015-02-15 15:54:06.539,3.703704,22.72727,73.75792
2015-02-15 15:54:22.402,3.571429,23.25581,74.05405
2015-02-15 15:54:38.447,3.571429,23.25581,73.52941
2015-02-15 15:54:54.144,3.571429,23.25581,73.51792
2015-02-15 15:55:10.033,3.571429,23.20434,73.24031
2015-02-15 15:55:25.751,3.571429,22.84395,73.52941
2015-02-15 15:55:41.873,3.465497,22.79881,73.52941
2015-02-15 15:55:57.677,3.450422,23.25116,73.5268
2015-02-15 15:56:13.306,3.703704,23.25581,73.52941
2015-02-15 15:56:28.955,3.571429,23.25581,73.30149
2015-02-15 15:56:44.622,3.571429,23.25581,73.05819
2015-02-15 15:57:00.346,3.571429,23.25581,73.05819
2015-02-15 15:57:16.057,3.629495,23.25581,72.9927
2015-02-15 15:57:31.773,3.846154,23.25581,72.9927
2015-02-15 15:57:47.557,3.846154,23.22369,72.81719
2015-02-15 15:58:03.381,4,23.23185,72.95168
2015-02-15 15:58:19.153,4,23.25581,72.81109
2015-02-15 15:58:34.753,4,23.25581,72.46393
2015-02-15 15:58:50.363,4.147004,23.25581,72.58198
2015-02-15 15:59:06.129,4.166667,23.07582,72.66596
2015-02-15 15:59:21.742,4.030941,23.25581,72.001
2015-02-15 15:59:37.817,4.030941,23.25581,71.94245
2015-02-15 15:59:53.770,4.166667,23.80952,72.01363
2015-02-15 16:00:09.503,4.166667,25,71.42857
2015-02-15 16:00:25.170,4.347826,25.08434,70.49558
2015-02-15 16:00:41.077,4.347826,25.18935,70.45608
2015-02-15 16:00:56.747,4.243604,25.95691,70.36552
2015-02-15 16:01:12.318,4.28064,25.27593,70.42989
2015-02-15 16:01:27.922,4.347826,31.10698,65.66904
2015-02-15 16:01:43.522,4.347826,25.97403,69.44444
2015-02-15 16:01:59.217,4.545455,26.2495,67.02876
2015-02-15 16:02:14.925,4.347826,25.77705,69.79695
2015-02-15 16:02:30.491,4.367226,25.55386,71.29924
2015-02-15 16:02:46.099,4.444567,24.80694,71.95831
2015-02-15 16:03:01.713,4.502871,23.58021,71.14991
2015-02-15 16:03:17.792,4.422922,24.95181,67.47515
2015-02-15 16:03:33.534,4.434846,28.72063,66.64582
2015-02-15 16:03:49.787,4.662919,29.06488,66.28806
2015-02-15 16:04:05.507,4.223498,29.27967,66.49947
2015-02-15 16:04:21.142,4.667105,29.7309,66.84979
2015-02-15 16:04:36.719,4.593502,31.14247,64.37727
2015-02-15 16:04:52.319,5,31.74603,64.85644
2015-02-15 16:05:07.906,4.754312,31.27765,64.76093
2015-02-15 16:05:23.567,5.488501,31.25,63.20801
2015-02-15 16:05:39.419,5.527623,31.13834,62.95706
2015-02-15 16:05:55.201,5.527623,30.51332,63.37779
2015-02-15 16:06:11.087,5.771536,31.64378,63.84397
2015-02-15 16:06:26.722,5.807201,31.64378,63.35396
2015-02-15 16:06:42.311,5.423844,27.08181,66.66667
2015-02-15 16:06:57.958,5.385851,27.77778,68.25541
2015-02-15 16:07:13.653,5.565178,26.00025,68.22117
2015-02-15 16:07:29.327,5.735156,24.82078,68.3356
2015-02-15 16:07:46.811,5.573547,23.84053,70.16114
2015-02-15 16:08:02.567,5.472054,25.10053,69.95266
2015-02-15 16:08:18.516,5.2379,23.47572,71.97884
2015-02-15 16:08:34.121,4.690956,21.91395,73.66095
2015-02-15 16:08:49.706,5.552471,21.2766,73.65781
2015-02-15 16:09:05.408,5.102119,22.46193,73.03937
2015-02-15 16:09:21.311,4.946573,21.73913,73.30027
2015-02-15 16:09:36.973,4.510579,21.73913,74.07407
2015-02-15 16:09:53.603,5.171323,22.05686,73.74044
2015-02-15 16:10:09.319,5.109789,20.84916,74.53441
2015-02-15 16:10:25.257,5,20.73635,74.07676
2015-02-15 16:10:41.306,4.717817,21.73913,74.07072
2015-02-15 16:10:57.466,4.480691,21.80936,73.12833
2015-02-15 16:11:13.110,4.482815,22.1032,73.46225
2015-02-15 16:11:28.738,4.482941,22.80795,72.89424
2015-02-15 16:11:44.335,4.545731,21.51226,74.37671
2015-02-15 16:12:00.250,4.765151,21.72638,74.01436
2015-02-15 16:12:16.490,4.701586,21.40999,75.02721
2015-02-15 16:12:32.447,5,20.6192,74.32194
2015-02-15 16:12:48.396,4.79798,20.1985,74.79446
2015-02-15 16:13:04.322,4.761905,21.49444,74.29376
2015-02-15 16:13:20.122,5.029481,21.54261,74.07407
2015-02-15 16:13:35.941,4.861482,20.278,75.02263
2015-02-15 16:13:52.091,5.263158,21.73913,73.05231
2015-02-15 16:14:07.918,5.47046,22.7574,69.71399
2015-02-15 16:14:28.819,6.155249,25.82567,66.67943
2015-02-15 16:14:44.673,6.060606,25.97403,68.05095
2015-02-15 16:15:00.451,6.505124,26.0521,67.59042
2015-02-15 16:15:16.318,6.451613,26.0521,66.80589
2015-02-15 16:15:32.279,6.273773,26.15615,67.87323
2015-02-15 16:15:48.046,7.109654,24.60878,68.57939
2015-02-15 16:16:03.860,6.734841,23.83396,68.65187
2015-02-15 16:16:19.689,6.439167,24.39024,69.44444
2015-02-15 16:16:35.639,6.268752,24.97646,69.0459
2015-02-15 16:16:51.395,6.086851,25.67132,68.46452
2015-02-15 16:17:07.380,6.086851,26.31579,67.94414
2015-02-15 16:17:23.398,6.691896,25.27899,67.93284
2015-02-15 16:17:39.416,6.735987,25.54633,67.80803
2015-02-15 16:17:56.531,7.15917,25.02464,68.1856
2015-02-15 16:18:12.514,7.145425,22.12705,70.45152
2015-02-15 16:18:28.308,7.123103,21.55105,72.40334
2015-02-15 16:18:44.098,6.274789,21.82061,73.11419
2015-02-15 16:18:59.998,6.378175,22.22222,71.21593
2015-02-15 16:19:16.080,6.306306,22.22222,72.28794
2015-02-15 16:19:31.747,6.499024,17.30895,75.21318
2015-02-15 16:19:47.531,5.958438,16.94915,77.22136
2015-02-15 16:20:08.459,5.467029,16.67813,77.93043
2015-02-15 16:20:24.276,5.138537,17.00426,77.50209
2015-02-15 16:20:40.272,5.871516,17.24543,76.78426
2015-02-15 16:20:56.251,5.037498,18.07982,77.73944
2015-02-15 16:21:11.915,3.263049,18.07982,86.2069
2015-02-15 16:21:27.828,3.703704,12.82051,79.87206
2015-02-15 16:21:43.896,3.583747,16.66667,80.47867
2015-02-15 16:21:59.699,5.039412,17.44632,79.52795
2015-02-15 16:22:15.491,5.111326,18.18182,74.78813
2015-02-15 16:22:31.390,5.128205,20,73.37228
2015-02-15 16:22:47.316,5.440044,23.25581,71.42857
2015-02-15 16:23:03.356,6.205851,23.38759,71.11169
2015-02-15 16:23:19.223,6.485304,22.86669,69.91266
2015-02-15 16:23:35.245,7.142857,21.76138,71.2158
2015-02-15 16:23:50.937,5.912056,19.80198,75.18184
2015-02-15 16:24:06.635,4.544559,17.05377,78.78325
2015-02-15 16:24:27.599,4.471523,15.93521,78.96775
2015-02-15 16:24:43.874,4.141938,16.1707,79.73247
2015-02-15 16:24:59.722,4.503239,15.66836,80.08678
2015-02-15 16:25:15.662,4.02761,16.56035,79.4419
2015-02-15 16:25:31.332,3.846154,15.625,80
2015-02-15 16:25:47.135,3.865248,16.31958,80.08668
2015-02-15 16:26:02.845,4.626802,16.12903,79.91516
2015-02-15 16:26:18.876,5.555556,21.72581,73.8977
2015-02-15 16:26:34.586,6.107741,20.03745,74.32709
2015-02-15 16:26:50.340,6.681951,19.5146,73.3299
2015-02-15 16:27:06.320,6.63508,19.35109,75.04273
2015-02-15 16:27:22.004,6.162606,18.46286,76.37775
2015-02-15 16:27:43.966,6.650754,17.24982,77.14222
2015-02-15 16:28:19.385,5.981858,16.89796,79.29616
2015-02-15 16:28:35.182,5.931685,14.9777,78.40408
2015-02-15 16:28:51.057,4.730738,15.23929,81.93317
2015-02-15 16:29:06.872,2.900398,15.23929,93.45905
2015-02-15 16:29:22.934,1.818182,15.23929,93.70472
2015-02-15 16:29:39.032,1.818182,4.761905,93.49733
2015-02-15 16:29:54.813,2,5,93.40788
2015-02-15 16:30:10.511,2.051413,5.457422,93.05621
2015-02-15 16:30:26.135,2.229362,5.714286,92.54888
2015-02-15 16:30:41.772,2.320916,5.622077,92.47979
2015-02-15 16:30:57.965,2,5.846491,92.24738
2015-02-15 16:31:13.772,2,5.670372,92.53358
2015-02-15 16:31:29.566,2.216112,5.98676,92.13001
2015-02-15 16:31:45.443,2.110189,5.915281,92.11362
2015-02-15 16:32:01.162,3.071526,5.335481,91.14993
2015-02-15 16:32:16.932,2.569076,5.555556,93.06793
2015-02-15 16:32:32.576,2.289057,5.231499,93.03885
2015-02-15 16:32:48.382,2.228303,5,93.92857
2015-02-15 16:33:04.188,1.993134,4.260279,93.58967
2015-02-15 16:33:21.228,2.99374,5.575889,95.22704
2015-02-15 16:33:37.011,2.676864,4.350376,93.49681
2015-02-15 16:33:52.848,3.137617,3.63502,93.85949
2015-02-15 16:34:08.564,3.409385,5.946138,86.47435
2015-02-15 16:34:24.395,3.835718,5.750799,89.05647
2015-02-15 16:34:40.234,4.440068,6.130938,91.8966
2015-02-15 16:34:55.930,3.927302,5.482359,89.42189
2015-02-15 16:35:11.568,5.418357,6.141495,89.44152
2015-02-15 16:35:27.443,5.987189,7.054921,89.0304
2015-02-15 16:35:43.428,6.337624,5.921821,87.38259
2015-02-15 16:35:59.254,6.616344,6.868138,87.37162
2015-02-15 16:36:15.020,5.75417,7.130149,86.81647
2015-02-15 16:36:30.864,5.651906,7.692308,86.90347
2015-02-15 16:36:46.607,5.48444,7.835707,86.54589
2015-02-15 16:37:02.460,6.393887,10,84.45972
2015-02-15 16:37:18.865,5.477949,8.833876,84.18836
2015-02-15 16:37:34.547,4.375121,5.257175,94.88195
2015-02-15 16:37:50.148,3.261633,5.257175,94.91908
2015-02-15 16:38:05.876,3.066886,2.118983,93.93307
2015-02-15 16:38:21.551,2.438323,2.460524,95.41552
2015-02-15 16:38:37.376,2.552813,2.78585,95.57758
2015-02-15 16:38:53.614,2.173913,2.766192,94.72636
2015-02-15 16:39:09.802,2.649874,2.353447,94.51564
2015-02-15 16:39:25.560,2.31669,2.66323,95.46887
2015-02-15 16:39:41.208,2.332933,3.138732,95.22736
2015-02-15 16:39:57.070,2.67621,2.603369,96.08757
2015-02-15 16:40:12.768,2.333333,2.330896,96.80706
2015-02-15 16:40:28.750,2.173913,1.727195,97.73174
2015-02-15 16:40:44.663,1.413877,1.25,97.53609
2015-02-15 16:41:00.398,3.075149,1.25,96.05766
2015-02-15 16:41:16.130,5.47138,1.360685,96.31493
2015-02-15 16:41:32.279,1.666667,1.360685,98.0302
2015-02-15 16:41:47.984,3.125,1.733611,94.94159
2015-02-15 16:42:03.779,3.125,2,94.37519
2015-02-15 16:42:20.102,3.868611,1.743151,96.7101
2015-02-15 16:42:35.793,3.868611,1.052632,98.03922
2015-02-15 16:42:51.626,1,1.052632,98.12461
2015-02-15 16:43:07.463,0.9409283,0.5555556,98.80637
2015-02-15 16:43:23.192,1,0.3448276,98.99888
2015-02-15 16:43:39.576,1,0.2631579,99.00636
2015-02-15 16:43:55.511,0.9118095,0.2857143,99.0099
2015-02-15 16:44:11.267,1,0.2857143,99.0099
2015-02-15 16:44:27.011,0.625,0.25,99.0099
2015-02-15 16:44:42.839,0.625,0.25,98.42384
2015-02-15 16:44:59.209,0.990812,0.2391629,99.0099
2015-02-15 16:45:15.370,0.990812,0.2391629,99.0099
2015-02-15 16:45:36.455,0.990812,0.2222222,99.0099
2015-02-15 16:45:52.304,0.990812,0.2,98.33669
2015-02-15 16:46:08.256,0.990812,0.2,99.0099
2015-02-15 16:46:24.140,0.990812,0.2,99.0099
2015-02-15 16:46:40.656,0.5783415,0.2,99.0099
2015-02-15 16:46:56.496,1.642473,0.2,98.30597
2015-02-15 16:47:12.191,1.642473,0.2,98.56296
2015-02-15 16:47:27.962,2.631579,0.2717391,97.2755
2015-02-15 16:47:44.088,2.32338,0.5,97.41778
2015-02-15 16:48:00.227,1,0.5,99.0099
2015-02-15 16:48:21.300,1,0.5,99.0099
2015-02-15 16:48:44.481,1,0.5,99.0099
2015-02-15 16:49:00.205,1,0.5,99.0099
2015-02-15 16:49:15.960,1,0.5,99.0099
2015-02-15 16:49:31.634,1,0.5,99.0099
