date,Draw,Ireland,Wales
2015-03-14 14:30:11.770,3.680681,54.8658,41.91387
2015-03-14 14:30:27.479,3.695381,54.08509,43.12978
2015-03-14 14:30:43.276,3.588755,53.29746,43.69975
2015-03-14 14:30:59.143,3.59922,52.62979,43.85965
2015-03-14 14:31:14.996,3.611595,52.55733,44.2603
2015-03-14 14:31:30.704,3.529312,51.02041,46.2963
2015-03-14 14:31:46.775,3.489519,50.78149,46.25763
2015-03-14 14:32:02.555,3.759689,50.86229,45.4551
2015-03-14 14:32:18.643,3.703704,51.32217,45.42472
2015-03-14 14:32:34.414,3.618397,51.17468,45.45455
2015-03-14 14:32:50.142,3.579945,51.07566,45.45295
2015-03-14 14:33:06.211,3.719625,50.77528,45.95847
2015-03-14 14:33:21.950,3.562833,50.09471,46.57947
2015-03-14 14:33:37.735,3.462379,49.38367,47.64482
2015-03-14 14:33:53.471,3.626274,47.66479,49.01961
2015-03-14 14:34:09.333,3.448276,47.93378,48.65574
2015-03-14 14:34:25.067,3.495933,47.78503,48.79638
2015-03-14 14:34:50.818,3.419886,48.18925,48.79908
2015-03-14 14:35:07.677,3.555991,45.45455,48.79908
2015-03-14 14:35:23.504,3.417587,45.90736,52.28326
2015-03-14 14:35:39.393,3.245874,44.42713,53.57739
2015-03-14 14:35:55.218,3.187678,43.34326,53.05726
2015-03-14 14:36:11.001,3.134673,41.66346,55.40231
2015-03-14 14:36:26.705,3.414835,41.13152,55.89953
2015-03-14 14:36:42.586,3.217962,39.9428,57.03876
2015-03-14 14:36:58.585,2.954586,40.01707,57.27484
2015-03-14 14:37:14.772,3.108546,40.30238,56.61328
2015-03-14 14:37:30.497,3.157817,40.52876,55.75078
2015-03-14 14:37:46.391,3.047183,41.52645,55.75615
2015-03-14 14:38:02.372,3.040398,42.72774,55.27224
2015-03-14 14:38:18.248,2.973538,42.29287,55.04647
2015-03-14 14:38:34.330,3.039913,41.36134,55.78413
2015-03-14 14:38:50.132,3.125,41.81553,55.13118
2015-03-14 14:39:05.912,3.172118,42.02817,54.33455
2015-03-14 14:39:21.731,3.278642,43.68894,53.19149
2015-03-14 14:39:37.669,3.166128,44.22328,53.17592
2015-03-14 14:39:57.286,3.197855,42.11146,55.58703
2015-03-14 14:40:13.210,3.108674,39.30261,58.73837
2015-03-14 14:40:29.518,3.070966,38.06618,59.14876
2015-03-14 14:40:45.369,2.941176,38.03144,59.30085
2015-03-14 14:41:01.089,2.941176,38.06943,58.98423
2015-03-14 14:41:16.919,2.777778,37.69714,59.44918
2015-03-14 14:41:32.889,3.004494,35.21127,62.1118
2015-03-14 14:41:49.318,2.785132,34.52577,62.5
2015-03-14 14:42:05.133,2.830769,33.17663,64.10256
2015-03-14 14:42:20.944,2.941176,32.50052,64.90609
2015-03-14 14:42:37.065,2.897512,32.49976,64.91126
2015-03-14 14:42:52.953,2.843702,32.60317,64.95264
2015-03-14 14:43:09.368,2.744058,31.74755,65.49988
2015-03-14 14:43:25.391,2.698433,31.63624,65.96591
2015-03-14 14:43:41.186,2.712215,29.17505,68.49315
2015-03-14 14:43:57.194,2.631579,27.80966,69.14626
2015-03-14 14:44:13.066,2.940438,27.8111,69.45515
2015-03-14 14:44:29.158,2.867095,28.19683,68.78355
2015-03-14 14:44:44.941,2.758204,28.10944,69.25092
2015-03-14 14:45:02.037,2.727938,27.822,69.66909
2015-03-14 14:45:17.770,2.674273,27.02694,70.44274
2015-03-14 14:45:33.971,2.572254,27.05138,70.72205
2015-03-14 14:45:50.076,2.75773,26.8416,71.01005
2015-03-14 14:46:05.894,2.726104,26.46528,70.97979
2015-03-14 14:46:21.744,2.568001,27.0736,70.64754
2015-03-14 14:46:37.511,2.710208,27.07804,70.52079
2015-03-14 14:46:53.302,2.553736,27.09241,70.52303
2015-03-14 14:47:09.105,3.042236,26.91584,70.96758
2015-03-14 14:47:25.029,3.087989,25.50329,70.92199
2015-03-14 14:47:40.764,2.609128,25.70974,71.65245
2015-03-14 14:47:56.528,2.630135,25.65935,70.96633
2015-03-14 14:48:12.334,2.384706,25.85538,71.40797
2015-03-14 14:48:28.088,2.517063,26.0802,71.96783
2015-03-14 14:48:43.898,2.5372,25.2916,72.53034
2015-03-14 14:49:00.283,2.631579,25.30957,72.82359
2015-03-14 14:49:16.209,2.544831,24.78304,72.90731
2015-03-14 14:49:32.087,2.618372,25.52283,71.72429
2015-03-14 14:49:48.167,2.50715,25.40759,71.24482
2015-03-14 14:50:06.133,2.889336,28.23186,68.88231
2015-03-14 14:50:22.008,3.049635,28.16131,68.8142
2015-03-14 14:50:38.205,2.774595,28.77206,68.81763
2015-03-14 14:50:54.035,2.42424,27.2411,70.56973
2015-03-14 14:51:10.006,2.405124,25.38074,71.73837
2015-03-14 14:51:26.313,2.622468,25.89535,71.55421
2015-03-14 14:51:42.371,2.631579,27.7374,69.32663
2015-03-14 14:51:58.414,2.608932,28.57143,68.02721
2015-03-14 14:52:14.219,2.612162,30.56553,66.87138
2015-03-14 14:52:30.191,2.63299,30.07202,66.99233
2015-03-14 14:52:46.367,2.617833,30.74728,66.80818
2015-03-14 14:53:02.400,2.76263,32.67045,66.48041
2015-03-14 14:53:18.189,2.581704,32.36931,65.10622
2015-03-14 14:53:34.123,2.715583,32.78435,64.19422
2015-03-14 14:53:50.255,2.762197,31.89714,65.64863
2015-03-14 14:54:06.048,2.941176,33.24535,63.92807
2015-03-14 14:54:22.031,2.939114,34.72222,63.52538
2015-03-14 14:54:37.970,2.992134,35.39317,62.10995
2015-03-14 14:54:53.684,2.922868,35.78338,61.02633
2015-03-14 14:55:19.427,3.210558,37.70334,58.68357
2015-03-14 14:55:35.099,3.448276,40.57119,55.81145
2015-03-14 14:55:50.951,3.519217,42.37765,54.50578
2015-03-14 14:56:08.359,3.295049,44.40421,52.23543
2015-03-14 14:56:24.072,3.040599,43.62245,54.39702
2015-03-14 14:56:39.874,3.426942,43.48902,52.88997
2015-03-14 14:56:55.740,3.444163,44.21201,52.4322
2015-03-14 14:57:12.430,3.055903,43.05298,53.1382
2015-03-14 14:57:28.244,2.99877,36.92509,60.14769
2015-03-14 14:57:43.894,2.733595,35.05805,62.20497
2015-03-14 14:57:59.696,2.939174,35.82186,61.58488
2015-03-14 14:58:15.536,2.600385,35.48108,62.11337
2015-03-14 14:58:31.305,2.201757,33.19648,61.8147
2015-03-14 14:58:47.172,2.5,34.8406,62.46616
2015-03-14 14:59:02.894,2.433349,32.68798,64.84362
2015-03-14 14:59:19.214,2.509172,33.08981,64.48831
2015-03-14 14:59:35.220,2.545755,35.75664,63.0137
2015-03-14 14:59:50.979,2.511266,34.2811,62.77422
2015-03-14 15:00:07.170,2.645643,35.15745,62.38447
2015-03-14 15:00:25.959,2.674323,37.67186,60.5927
2015-03-14 15:00:41.737,2.777483,38.45656,58.73987
2015-03-14 15:00:58.081,2.640341,38.15752,59.3892
2015-03-14 15:01:13.895,2.632948,37.38904,60.09626
2015-03-14 15:01:29.712,2.523243,36.15591,61.40295
2015-03-14 15:01:45.610,2.685214,36.1115,62.16107
2015-03-14 15:02:01.326,2.572105,36.53569,61.91614
2015-03-14 15:02:17.095,2.447552,35.9814,61.75422
2015-03-14 15:02:33.198,2.446739,36.5584,61.0513
2015-03-14 15:02:49.189,2.563059,36.42918,61.27264
2015-03-14 15:03:04.956,2.564103,37.59398,60.24096
2015-03-14 15:03:20.856,2.501054,37.77693,59.58271
2015-03-14 15:03:38.603,2.962114,41.85038,55.9377
2015-03-14 15:03:54.324,3.248294,43.61181,51.36557
2015-03-14 15:04:10.126,3.286092,45.46005,51.27421
2015-03-14 15:04:25.884,3.24662,45.5108,51.37108
2015-03-14 15:04:41.750,3.311727,45.16814,52.17841
2015-03-14 15:04:57.490,3.125,44.68299,52.2137
2015-03-14 15:05:13.630,3.3726,44.30317,51.85793
2015-03-14 15:05:30.432,3.101631,45.06921,52.09031
2015-03-14 15:05:46.139,3.465612,45.28867,50.96788
2015-03-14 15:06:01.895,3.449549,45.13508,51.59879
2015-03-14 15:06:17.760,3.418975,46.64073,50.31562
2015-03-14 15:06:33.812,3.428806,46.83905,49.67295
2015-03-14 15:06:49.536,3.466077,47.75986,49.44237
2015-03-14 15:07:05.318,3.356182,46.42403,50.33119
2015-03-14 15:07:21.176,3.334557,45.83114,51.48612
2015-03-14 15:07:36.968,3.435985,45.40146,51.29914
2015-03-14 15:07:52.738,3.396216,45.47076,51.08689
2015-03-14 15:08:08.929,3.538147,46.2963,50.05383
2015-03-14 15:08:24.767,3.571429,46.2963,50
2015-03-14 15:08:41.315,3.571429,46.23447,50.06388
2015-03-14 15:08:57.300,3.57009,44.8166,51.19181
2015-03-14 15:09:13.151,3.571429,44.03159,52.70687
2015-03-14 15:09:29.000,3.529981,42.79652,52.91321
2015-03-14 15:09:44.877,3.519423,42.82767,53.55367
2015-03-14 15:10:00.936,3.450974,41.98696,54.16618
2015-03-14 15:10:16.741,3.571429,41.38399,55.55556
2015-03-14 15:10:35.216,3.531314,40.98361,55.81196
2015-03-14 15:10:50.964,3.846154,41.32231,55.47277
2015-03-14 15:11:06.792,3.571429,39.71894,56.9353
2015-03-14 15:11:22.678,3.745248,36.51874,59.67363
2015-03-14 15:11:38.568,3.858792,36.41729,59.52922
2015-03-14 15:11:54.616,3.589069,36.79524,59.49556
2015-03-14 15:12:10.340,3.388381,38.41989,58.47221
2015-03-14 15:12:26.172,3.316584,38.46044,58.65099
2015-03-14 15:12:42.117,3.389211,39.59124,57.32789
2015-03-14 15:12:57.996,3.978659,42.31635,53.37048
2015-03-14 15:13:13.749,3.559407,44.19634,53.00945
2015-03-14 15:13:29.702,3.380773,43.10345,53.33059
2015-03-14 15:13:45.884,3.658421,43.68038,52.87486
2015-03-14 15:14:01.870,3.44933,43.44631,53.24386
2015-03-14 15:14:17.796,3.691774,42.64558,53.51399
2015-03-14 15:14:33.535,3.571429,42.37288,54.14557
2015-03-14 15:14:49.606,3.525172,42.37541,54.06746
2015-03-14 15:15:05.474,3.740009,42.37288,54.33746
2015-03-14 15:15:21.321,3.977882,42.18403,53.76812
2015-03-14 15:15:46.599,3.856896,42.66565,53.88342
2015-03-14 15:16:02.782,3.927189,41.03332,55.35421
2015-03-14 15:16:18.971,4.000159,40.0661,55.94754
2015-03-14 15:16:34.920,4.53198,37.72126,56.67757
2015-03-14 15:16:50.927,4.759661,40.41505,54.62321
2015-03-14 15:17:06.875,4.971388,40.13566,55.52553
2015-03-14 15:17:22.917,5.035765,40,55.0921
2015-03-14 15:17:38.869,4.970495,39.83244,55.20405
2015-03-14 15:17:55.040,5.263158,39.81302,55.05395
2015-03-14 15:18:11.242,4.647923,39.99938,55.75901
2015-03-14 15:18:26.893,4.545455,38.88806,56.17978
2015-03-14 15:18:42.776,4.545455,38.74157,56.59195
2015-03-14 15:18:58.909,4.545455,38.61742,56.55917
2015-03-14 15:19:14.912,4.545455,39.94384,55.77786
2015-03-14 15:19:30.745,4.761905,39.21832,55.00059
2015-03-14 15:19:46.522,4.586525,39.21832,55.00059
2015-03-14 15:20:02.327,4.166667,38.64673,56.6077
2015-03-14 15:20:18.356,4.347826,40,56.29697
2015-03-14 15:20:34.237,4.347826,38.78016,56.55439
2015-03-14 15:20:51.238,4.372631,38.60427,57.12922
2015-03-14 15:21:07.806,4.512286,37.79589,57.7644
2015-03-14 15:21:24.856,4.172373,38.56041,57.43465
2015-03-14 15:21:40.639,4.334365,37.52522,57.32301
2015-03-14 15:21:56.317,4.525978,38.3933,57.30739
2015-03-14 15:22:12.877,4.697411,37.76234,57.44083
2015-03-14 15:22:28.800,4.739937,38.65711,56.9412
2015-03-14 15:22:45.024,4.596387,38.54533,56.87909
2015-03-14 15:23:00.865,4.67441,38.74349,56.82881
2015-03-14 15:23:16.707,4.874362,38.24413,56.81818
2015-03-14 15:23:32.627,5,38.46154,57.13962
2015-03-14 15:23:48.387,4.993931,38.26983,57.00134
2015-03-14 15:24:05.063,4.976303,38.20378,56.81818
2015-03-14 15:24:20.989,5,38.46154,56.81818
2015-03-14 15:24:36.804,4.998662,38.44633,56.50739
2015-03-14 15:24:52.607,5,38.46154,56.79495
2015-03-14 15:25:08.583,4.761905,38.50344,56.54238
2015-03-14 15:25:24.912,4.924391,38.63237,56.61991
2015-03-14 15:25:41.029,4.89233,38.72173,56.49718
2015-03-14 15:25:57.351,5,38.73398,56.6821
2015-03-14 15:26:13.691,4.761905,38.75969,56.51568
2015-03-14 15:26:29.901,4.761905,38.75969,56.49718
2015-03-14 15:26:45.765,4.761905,39.0625,56.49718
2015-03-14 15:27:01.863,4.761905,39.0625,56.29851
2015-03-14 15:27:17.821,4.699017,39.49447,56.13
2015-03-14 15:27:33.519,4.669559,39.95816,55.80536
2015-03-14 15:27:49.417,4.891961,40.32274,54.64481
2015-03-14 15:28:05.509,4.655261,40.94991,54.73457
2015-03-14 15:28:21.421,4.591895,41.27913,54.38051
2015-03-14 15:28:37.415,4.591895,41.05749,54.38051
2015-03-14 15:28:53.229,4.761905,40.98361,54.51753
2015-03-14 15:29:08.985,4.984766,40.76794,54.84461
2015-03-14 15:29:25.463,4.85755,40.32258,54.94471
2015-03-14 15:29:41.409,5.211742,40.32258,54.94505
2015-03-14 15:29:57.297,5.089183,40.42571,55.42367
2015-03-14 15:30:13.413,5.125524,40.09509,55.52549
2015-03-14 15:30:29.255,5.116971,39.25111,55.78947
2015-03-14 15:30:45.807,5.203087,40,55.79528
2015-03-14 15:31:01.908,5.257222,39.39632,55.83668
2015-03-14 15:31:18.611,5.263158,40,55.86592
2015-03-14 15:31:34.395,5.175908,39.68254,55.73253
2015-03-14 15:31:50.259,5,39.54535,55.65923
2015-03-14 15:32:07.563,5,39.80255,55.49388
2015-03-14 15:32:23.581,5.112549,40.00289,54.6688
2015-03-14 15:32:39.407,5.312,40.70556,54.56165
2015-03-14 15:32:55.595,5.128709,41.11008,53.46718
2015-03-14 15:33:12.789,5.212217,42.03504,52.87723
2015-03-14 15:33:29.567,5.354056,40.91725,54.02183
2015-03-14 15:33:45.624,5.036173,40.48151,55.05388
2015-03-14 15:34:01.462,5.340515,39.76208,55.22008
2015-03-14 15:34:17.732,5.698241,39.02435,55.67346
2015-03-14 15:34:33.673,4.964025,38.73086,56.46243
2015-03-14 15:34:49.607,5.195375,38.59434,56.50701
2015-03-14 15:35:06.069,5.106911,38.47671,56.64455
2015-03-14 15:35:22.848,5.352384,38.44257,56.45992
2015-03-14 15:35:38.770,5.405405,40.91653,54.83321
2015-03-14 15:36:01.980,5.0884,41.10557,53.90783
2015-03-14 15:36:17.916,5.0884,41.66667,53.76344
2015-03-14 15:36:34.008,5.015783,41.72254,53.33004
2015-03-14 15:36:49.751,4.853563,40.04987,55.54497
2015-03-14 15:37:05.580,5.433885,38.5731,56.15817
2015-03-14 15:37:21.332,5.315183,38.96188,56.17934
2015-03-14 15:37:37.105,5.438529,40.06728,55.42251
2015-03-14 15:37:52.932,5.503352,40.67559,53.91015
2015-03-14 15:38:08.736,5.531926,40.34777,54.15323
2015-03-14 15:38:24.552,5.553991,40.31587,54.05405
2015-03-14 15:38:40.319,5.428521,37.43431,56.63998
2015-03-14 15:38:56.170,5.774536,35.99744,58.82928
2015-03-14 15:39:16.978,5.242838,36.96588,57.92358
2015-03-14 15:39:32.739,5.425495,37.62176,57.51906
2015-03-14 15:39:48.537,5.227651,39.92897,55.75404
2015-03-14 15:40:04.933,5.627395,40.00863,54.01151
2015-03-14 15:40:24.263,5.555556,40,54.44735
2015-03-14 15:40:41.270,5.261891,39.41835,54.60013
2015-03-14 15:40:57.167,5.555556,38.44029,56.42024
2015-03-14 15:41:12.933,5.219338,38.66671,56.63398
2015-03-14 15:41:29.147,5.232384,38.10879,56.51622
2015-03-14 15:41:45.351,5,38.75969,56.72077
2015-03-14 15:42:01.405,5.128205,38.46244,56.83787
2015-03-14 15:42:17.218,5.155822,37.9796,57.30543
2015-03-14 15:42:32.986,5.263158,38.46154,57.67118
2015-03-14 15:42:48.828,5,37.99225,57.45156
2015-03-14 15:43:04.738,5.263158,39.7878,54.67887
2015-03-14 15:43:20.604,5.405405,39.8864,54.36353
2015-03-14 15:43:38.220,5.52183,40.98361,53.41944
2015-03-14 15:43:54.034,5.555556,41.65738,53.13209
2015-03-14 15:44:09.864,5.617516,41.73957,51.78576
2015-03-14 15:44:26.027,5.707415,42.71689,52.61144
2015-03-14 15:44:41.806,5.56605,42.51627,52.4842
2015-03-14 15:44:57.635,5.555556,44.47221,50
2015-03-14 15:45:14.037,5.921053,44.75914,49.45275
2015-03-14 15:45:29.771,5.921053,45.88938,49.4934
2015-03-14 15:45:45.532,5.431472,46.54081,47.19655
2015-03-14 15:46:01.379,6.25,46.4768,47.16981
2015-03-14 15:46:18.971,5.900011,46.00047,48.96544
2015-03-14 15:46:37.596,5.766827,47.77438,47.22327
2015-03-14 15:46:53.592,5.37137,47.80407,46.84959
2015-03-14 15:47:09.467,6.144871,45.04143,49.81323
2015-03-14 15:47:25.418,6.064451,43.93216,50
2015-03-14 15:47:41.464,5.696702,43.17951,50.88489
2015-03-14 15:47:57.396,6.591974,44.28187,48.71392
2015-03-14 15:48:13.350,6.591974,48.50781,48.07692
2015-03-14 15:48:29.376,5.958859,47.53724,47.79242
2015-03-14 15:48:45.192,5.946268,45.93307,47.62284
2015-03-14 15:49:01.077,5.882353,47.25587,47.52597
2015-03-14 15:49:16.991,5.963164,48.15827,45.48517
2015-03-14 15:49:32.720,5.144083,48.6619,47.51718
2015-03-14 15:49:48.539,5.909421,48.7668,45.75927
2015-03-14 15:50:04.320,6.17259,46.03873,47.39382
2015-03-14 15:50:20.363,4.769874,47.05188,48.95058
2015-03-14 15:50:36.344,4.559117,44.97891,50.38129
2015-03-14 15:50:52.186,4.978742,44.80053,50.40323
2015-03-14 15:51:07.931,4.983518,41.88812,55.86929
2015-03-14 15:51:24.629,5.610561,39.18547,57.921
2015-03-14 15:51:41.201,4.851367,38.41604,56.94736
2015-03-14 15:51:56.957,4.725738,36.10215,58.45424
2015-03-14 15:52:13.225,5.454023,36.55831,58.02183
2015-03-14 15:52:29.100,5.809249,36.94901,57.69411
2015-03-14 15:52:44.958,5.435882,38.22921,57.807
2015-03-14 15:53:00.700,5.400762,35.82632,58.85761
2015-03-14 15:53:16.792,5.596613,35.58677,58.41053
2015-03-14 15:53:32.837,5.730946,35.35865,58.89309
2015-03-14 15:53:48.511,6.125613,37.85423,57.09364
2015-03-14 15:54:04.811,5.397676,37.35994,57.12822
2015-03-14 15:54:20.612,5.632218,37.105,56.96997
2015-03-14 15:54:36.574,4.568901,34.90944,61.2634
2015-03-14 15:54:52.391,4.761905,31.74603,63.63348
2015-03-14 15:55:08.136,3.528491,31.74603,65.52545
2015-03-14 15:55:24.046,4.609076,31.34156,66.08502
2015-03-14 15:55:39.740,5.296398,31.97059,61.70582
2015-03-14 15:55:55.824,5.391951,33.25497,61.85293
2015-03-14 15:56:11.854,4.545455,32.83937,62.12059
2015-03-14 15:56:50.193,4.843979,31.71258,62.38114
2015-03-14 15:57:06.062,5.283583,28.0676,66.17974
2015-03-14 15:57:21.858,4.829607,28.3972,67.29142
2015-03-14 15:57:37.529,4.578228,28.33806,66.75488
2015-03-14 15:57:53.267,4.545455,28.05822,67.41565
2015-03-14 15:58:09.146,4.396649,28.24217,68.45238
2015-03-14 15:58:25.451,4.045522,27.96885,68.49145
2015-03-14 15:58:41.379,3.052191,25.79092,70.40336
2015-03-14 15:58:57.107,2.440013,11.11111,85.47009
2015-03-14 15:59:13.319,2.107694,12.13592,86.92018
2015-03-14 15:59:29.531,2.170368,10.36426,87.10905
2015-03-14 15:59:45.984,2.143159,10.52183,87.18882
2015-03-14 16:00:01.928,2.065648,11.34016,85.86345
2015-03-14 16:00:17.831,2.173913,12.0036,85.44204
2015-03-14 16:00:33.552,2.524345,14.28571,83.14838
2015-03-14 16:00:50.065,2.357165,15.47213,82.38095
2015-03-14 16:01:06.145,2.350325,15.96127,82.1527
2015-03-14 16:01:21.946,2.513228,16.99281,80.82637
2015-03-14 16:01:37.788,2.587186,19.90681,78.07458
2015-03-14 16:01:56.373,3.153938,19.79963,76.80736
2015-03-14 16:02:12.207,2.933354,22.686,77.16615
2015-03-14 16:02:27.971,2.982598,26.06859,71.10201
2015-03-14 16:02:43.797,2.541627,21.63654,77.72079
2015-03-14 16:02:59.593,2.146196,14.46797,83.6511
2015-03-14 16:03:15.491,2.627551,14.28201,83.2549
2015-03-14 16:03:31.617,2.084143,14.5879,83.15673
2015-03-14 16:03:47.349,2.596794,14.0642,82.70754
2015-03-14 16:04:03.656,2.743289,14.88615,82.65739
2015-03-14 16:04:19.401,2.370113,15.9696,82.05295
2015-03-14 16:04:35.142,2.275091,15.18002,82.67026
2015-03-14 16:04:51.047,2.113746,14.48129,83.69504
2015-03-14 16:05:07.116,2.166737,14.35931,83.75849
2015-03-14 16:05:22.945,2.056825,14.15888,83.04301
2015-03-14 16:05:38.880,2.056825,14.61419,82.84486
2015-03-14 16:05:55.189,2.145517,18.73946,80.20406
2015-03-14 16:06:11.001,2.917568,18.17931,78.66442
2015-03-14 16:06:26.868,3.274551,16.16731,79.89802
2015-03-14 16:06:42.803,3.436514,18.34038,78.94635
2015-03-14 16:07:01.609,3.255857,24.77747,68.04791
2015-03-14 16:07:17.529,3.706275,33.05439,63.72838
2015-03-14 16:07:33.423,4.318344,32.01238,64.08662
2015-03-14 16:07:49.199,3.899876,32.7967,63.18608
2015-03-14 16:08:04.995,3.911304,32.06418,63.90958
2015-03-14 16:08:20.789,3.964015,32.19849,63.81651
2015-03-14 16:08:36.537,4.261416,32.21577,63.23214
2015-03-14 16:08:52.883,4.605662,31.71066,63.67181
2015-03-14 16:09:09.588,5.274458,32.09818,62.3897
2015-03-14 16:09:25.405,5.038119,32.4761,62.36553
2015-03-14 16:09:41.159,4.521953,31.449,63.82649
2015-03-14 16:09:56.988,4.655724,27.44564,72.31
2015-03-14 16:10:12.900,4.499061,24.31007,70.26466
2015-03-14 16:10:28.884,4.792321,22.64518,72.46831
2015-03-14 16:10:44.817,4.628314,23.8385,71.65845
2015-03-14 16:11:00.972,4.535006,24.9543,71.32364
2015-03-14 16:11:16.821,4.12113,24.96598,71.19993
2015-03-14 16:11:33.000,4.184967,26.52199,69.54392
2015-03-14 16:11:49.561,4.191847,24.90031,71.27669
2015-03-14 16:12:08.026,4.235152,24.12999,71.41876
2015-03-14 16:12:23.857,3.5944,24.15978,71.84114
2015-03-14 16:12:39.603,3.526509,24.36622,71.69191
2015-03-14 16:12:55.533,3.519624,26.98375,70.22934
2015-03-14 16:13:11.420,4.128016,18.47651,79.14253
2015-03-14 16:13:27.336,6.507472,18.47651,83.98782
2015-03-14 16:13:43.757,11.13053,5,83.52838
2015-03-14 16:13:59.712,12.5,4.570855,82.97245
2015-03-14 16:14:15.825,13.15305,3.910253,82.40218
2015-03-14 16:14:31.785,13.63285,3.052073,83.57978
2015-03-14 16:14:47.687,14.25744,2.596417,82.8992
2015-03-14 16:15:03.997,15.13953,2.18903,82.41885
2015-03-14 16:15:19.969,16.34265,2.185459,82.03057
2015-03-14 16:15:35.752,16.44256,3.156969,80.50731
2015-03-14 16:15:51.773,13.95803,2.511193,85.26011
2015-03-14 16:16:07.969,10.24841,1.649335,87.71229
2015-03-14 16:16:23.781,11.41712,1.411931,87.14246
2015-03-14 16:16:39.574,11.67263,1,86.76839
2015-03-14 16:17:03.743,11.83665,0.8741412,87.10211
2015-03-14 16:17:19.738,15.00047,0.9880762,85.06277
2015-03-14 16:17:35.544,18.54943,5,80.67257
2015-03-14 16:17:51.458,19.26622,4.515133,76.0301
2015-03-14 16:18:07.587,21.08313,1.342058,75.70117
2015-03-14 16:18:23.436,21.42256,1.177588,76.48353
2015-03-14 16:18:39.599,22.15379,1.774094,74.1061
2015-03-14 16:18:55.421,22.82564,2.255111,72.98337
2015-03-14 16:19:11.242,28.36864,1.52661,67.49151
2015-03-14 16:19:26.916,27.65374,0.9900882,71.99677
2015-03-14 16:19:42.755,26.71776,0.9959463,72.21739
2015-03-14 16:19:58.619,26.05826,1.262976,72.88958
2015-03-14 16:20:14.582,25.22949,1.283112,74.70255
2015-03-14 16:20:30.877,24.61788,1.069591,72.92436
2015-03-14 16:20:46.802,23.9265,1.018865,76.52983
2015-03-14 16:21:02.635,24.82933,0.5545455,73.98056
2015-03-14 16:21:18.373,30.2939,0.5,69.26334
2015-03-14 16:21:34.199,6.698687,0.1867659,86.01364
2015-03-14 16:21:50.127,2.009121,0.1,98.3436
2015-03-14 16:22:06.205,3.902673,0.1,95.54573
2015-03-14 16:22:24.240,5.482129,0.1,94.36579
2015-03-14 16:22:39.973,4.988377,0.1,94.86322
2015-03-14 16:22:56.074,3.674376,0.1,97.94755
2015-03-14 16:23:11.941,3.674376,0.1,97.94755
2015-03-14 16:23:27.784,3.674376,0.1,97.94755
2015-03-14 16:23:43.586,3.674376,0.1,97.94755
2015-03-14 16:23:59.558,3.674376,0.1,97.94755
2015-03-14 16:24:16.260,3.674376,0.1,97.94755
